MUNICIPALITY,REGION,TENDER,YEAR,TYPE
MUN_94,SUL,BID_33687,2017,FOOD
MUN_51,NOROESTE,BID_52293,2019,FOOD
MUN_37,NOROESTE,BID_28674,2017,FOOD
MUN_34,NORTE,BID_41009,2018,FOOD
MUN_139,NOROESTE,BID_23744,2017,FOOD
MUN_10,NORTE,BID_10980,2016,FOOD
MUN_117,SUL,BID_35414,2018,FOOD
MUN_70,NOROESTE,BID_18875,2016,FOOD
MUN_25,SUL,BID_40419,2018,FOOD
MUN_47,NOROESTE,BID_41792,2018,FOOD
MUN_148,NORTE,BID_24497,2017,FOOD
MUN_93,SUL,BID_20279,2016,FOOD
MUN_64,METROPOLITANA,BID_31149,2017,FOOD
MUN_117,SUL,BID_46843,2019,FOOD
MUN_21,CENTRO SUL,BID_15640,2016,FOOD
MUN_75,SERTAO,BID_44136,2018,FOOD
MUN_93,SUL,BID_33680,2017,FOOD
MUN_21,CENTRO SUL,BID_40193,2018,FOOD
MUN_55,SUL,BID_30255,2017,FOOD
MUN_24,NORTE,BID_102400,2019,FOOD
MUN_177,NOROESTE,BID_114068,2017,FOOD
MUN_120,NORTE,BID_55540,2019,FOOD
MUN_145,CENTRO SUL,BID_13052,2016,FOOD
MUN_101,NOROESTE,BID_55393,2016,FOOD
MUN_11,CENTRO SUL,BID_46514,2019,FOOD
MUN_127,NORTE,BID_22733,2017,FOOD
MUN_23,SUL,BID_113521,2019,FOOD
MUN_12,NORTE,BID_11895,2016,FOOD
MUN_145,CENTRO SUL,BID_48350,2019,FOOD
MUN_125,NOROESTE,BID_82960,2016,FOOD
MUN_90,JAGUARIBE,BID_54748,2019,FOOD
MUN_50,NOROESTE,BID_52240,2019,FOOD
MUN_145,CENTRO SUL,BID_37348,2018,FOOD
MUN_147,JAGUARIBE,BID_24451,2017,FOOD
MUN_101,NOROESTE,BID_46194,2019,FOOD
MUN_22,SERTAO,BID_72249,2016,FOOD
MUN_116,NORTE,BID_35340,2018,FOOD
MUN_25,SUL,BID_50882,2019,FOOD
MUN_174,NORTE,BID_14952,2016,FOOD
MUN_95,CENTRO SUL,BID_55139,2019,FOOD
MUN_10,NORTE,BID_10996,2016,FOOD
MUN_12,NORTE,BID_11876,2016,FOOD
MUN_38,SUL,BID_41154,2018,FOOD
MUN_176,NOROESTE,BID_50149,2019,FOOD
MUN_152,SUL,BID_24801,2017,FOOD
MUN_106,SUL,BID_58896,2016,FOOD
MUN_54,METROPOLITANA,BID_73480,2016,FOOD
MUN_122,METROPOLITANA,BID_47206,2019,FOOD
MUN_96,CENTRO SUL,BID_20481,2016,FOOD
MUN_36,NORTE,BID_41061,2018,FOOD
MUN_135,JAGUARIBE,BID_23488,2017,FOOD
MUN_3,NORTE,BID_16109,2016,FOOD
MUN_157,NORTE,BID_25157,2017,FOOD
MUN_183,JAGUARIBE,BID_27130,2017,FOOD
MUN_49,SUL,BID_29684,2017,FOOD
MUN_143,SERTAO,BID_48283,2019,FOOD
MUN_29,NOROESTE,BID_51057,2019,FOOD
MUN_178,CENTRO SUL,BID_39637,2018,FOOD
MUN_134,NORTE,BID_12615,2016,FOOD
MUN_37,NOROESTE,BID_41108,2018,FOOD
MUN_99,METROPOLITANA,BID_34369,2017,FOOD
MUN_57,METROPOLITANA,BID_74483,2018,FOOD
MUN_13,METROPOLITANA,BID_47529,2019,FOOD
MUN_86,NOROESTE,BID_19998,2016,FOOD
MUN_167,SERTAO,BID_25851,2017,FOOD
MUN_14,JAGUARIBE,BID_48083,2019,FOOD
MUN_61,NOROESTE,BID_18351,2016,FOOD
MUN_57,METROPOLITANA,BID_103344,2019,FOOD
MUN_57,METROPOLITANA,BID_60953,2018,FOOD
MUN_57,METROPOLITANA,BID_59849,2018,FOOD
MUN_84,NORTE,BID_54340,2019,FOOD
MUN_100,METROPOLITANA,BID_46128,2019,FOOD
MUN_124,NORTE,BID_12104,2016,FOOD
MUN_178,CENTRO SUL,BID_102453,2016,FOOD
MUN_89,JAGUARIBE,BID_45075,2018,FOOD
MUN_58,NOROESTE,BID_52926,2019,FOOD
MUN_159,NORTE,BID_49151,2019,FOOD
MUN_59,NORTE,BID_42998,2018,FOOD
MUN_115,NOROESTE,BID_21780,2017,FOOD
MUN_29,NOROESTE,BID_82109,2017,FOOD
MUN_145,CENTRO SUL,BID_48375,2019,FOOD
MUN_141,SUL,BID_106604,2016,FOOD
MUN_178,CENTRO SUL,BID_15116,2016,FOOD
MUN_158,JAGUARIBE,BID_38323,2018,FOOD
MUN_79,NOROESTE,BID_32448,2017,FOOD
MUN_67,NOROESTE,BID_108000,2017,FOOD
MUN_139,NOROESTE,BID_12762,2016,FOOD
MUN_37,NOROESTE,BID_51484,2019,FOOD
MUN_92,SUL,BID_45335,2018,FOOD
MUN_38,SUL,BID_60342,2018,FOOD
MUN_68,METROPOLITANA,BID_18695,2016,FOOD
MUN_139,NOROESTE,BID_48022,2019,FOOD
MUN_176,NOROESTE,BID_102059,2018,FOOD
MUN_50,NOROESTE,BID_42099,2018,FOOD
MUN_94,SUL,BID_54950,2019,FOOD
MUN_41,NORTE,BID_29043,2017,FOOD
MUN_84,NORTE,BID_19804,2016,FOOD
MUN_184,METROPOLITANA,BID_27227,2017,FOOD
MUN_78,NOROESTE,BID_53963,2019,FOOD
MUN_150,JAGUARIBE,BID_107877,2016,FOOD
MUN_164,JAGUARIBE,BID_38859,2018,FOOD
MUN_170,NORTE,BID_26182,2017,FOOD
MUN_101,NOROESTE,BID_59846,2016,FOOD
MUN_131,NORTE,BID_58792,2016,FOOD
MUN_93,SUL,BID_33674,2017,FOOD
MUN_47,NOROESTE,BID_52016,2019,FOOD
MUN_27,NORTE,BID_40491,2018,FOOD
MUN_99,METROPOLITANA,BID_55340,2019,FOOD
MUN_181,NOROESTE,BID_39827,2018,FOOD
MUN_126,JAGUARIBE,BID_12173,2016,FOOD
MUN_29,NOROESTE,BID_27986,2017,FOOD
MUN_71,JAGUARIBE,BID_99219,2017,FOOD
MUN_122,METROPOLITANA,BID_107915,2017,FOOD
MUN_130,SERTAO,BID_23187,2017,FOOD
MUN_11,CENTRO SUL,BID_21468,2017,FOOD
MUN_181,NOROESTE,BID_27014,2017,FOOD
MUN_93,SUL,BID_45388,2018,FOOD
MUN_109,SUL,BID_21417,2017,FOOD
MUN_131,NORTE,BID_12493,2016,FOOD
MUN_52,SERTAO,BID_30077,2017,FOOD
MUN_16,SUL,BID_25358,2017,FOOD
MUN_146,SERTAO,BID_24351,2017,FOOD
MUN_74,CENTRO SUL,BID_32085,2017,FOOD
MUN_132,SERTAO,BID_47716,2019,FOOD
MUN_169,NOROESTE,BID_25978,2017,FOOD
MUN_42,SERTAO,BID_16838,2016,FOOD
MUN_150,JAGUARIBE,BID_48729,2019,FOOD
MUN_103,NOROESTE,BID_46244,2019,FOOD
MUN_106,SUL,BID_96652,2018,FOOD
MUN_120,NORTE,BID_35693,2018,FOOD
MUN_25,SUL,BID_108063,2018,FOOD
MUN_87,NORTE,BID_20010,2016,FOOD
MUN_68,METROPOLITANA,BID_43561,2018,FOOD
MUN_114,NOROESTE,BID_11619,2016,FOOD
MUN_40,NOROESTE,BID_51659,2019,FOOD
MUN_150,JAGUARIBE,BID_24741,2017,FOOD
MUN_165,SERTAO,BID_38885,2018,FOOD
MUN_147,JAGUARIBE,BID_55759,2019,FOOD
MUN_51,NOROESTE,BID_98795,2019,FOOD
MUN_63,NOROESTE,BID_18472,2016,FOOD
MUN_75,SERTAO,BID_106054,2016,FOOD
MUN_182,SERTAO,BID_39849,2018,FOOD
MUN_86,NOROESTE,BID_98564,2017,FOOD
MUN_91,JAGUARIBE,BID_54780,2019,FOOD
MUN_85,NORTE,BID_19891,2016,FOOD
MUN_58,NOROESTE,BID_111458,2018,FOOD
MUN_45,NOROESTE,BID_41686,2018,FOOD
MUN_38,SUL,BID_16588,2016,FOOD
MUN_98,SERTAO,BID_45846,2018,FOOD
MUN_28,NORTE,BID_27955,2017,FOOD
MUN_147,JAGUARIBE,BID_13241,2016,FOOD
MUN_112,SERTAO,BID_46616,2019,FOOD
MUN_45,NOROESTE,BID_51915,2019,FOOD
MUN_13,METROPOLITANA,BID_36335,2018,FOOD
MUN_78,NOROESTE,BID_32355,2017,FOOD
MUN_75,SERTAO,BID_32182,2017,FOOD
MUN_111,SERTAO,BID_11554,2016,FOOD
MUN_160,SERTAO,BID_25429,2017,FOOD
MUN_42,SERTAO,BID_41446,2018,FOOD
MUN_59,NORTE,BID_18224,2016,FOOD
MUN_38,SUL,BID_28705,2017,FOOD
MUN_94,SUL,BID_33713,2017,FOOD
MUN_101,NOROESTE,BID_20963,2017,FOOD
MUN_23,SUL,BID_103113,2017,FOOD
MUN_169,NOROESTE,BID_14580,2016,FOOD
MUN_89,JAGUARIBE,BID_105025,2016,FOOD
MUN_27,NORTE,BID_15909,2016,FOOD
MUN_76,SERTAO,BID_19316,2016,FOOD
MUN_92,SUL,BID_72470,2017,FOOD
MUN_56,NOROESTE,BID_52556,2019,FOOD
MUN_153,NOROESTE,BID_13640,2016,FOOD
MUN_137,SERTAO,BID_79215,2018,FOOD
MUN_83,NORTE,BID_54303,2019,FOOD
MUN_155,NOROESTE,BID_61130,2018,FOOD
MUN_137,SERTAO,BID_23627,2017,FOOD
MUN_172,NOROESTE,BID_110681,2017,FOOD
MUN_158,JAGUARIBE,BID_49128,2019,FOOD
MUN_179,NOROESTE,BID_15151,2016,FOOD
MUN_122,METROPOLITANA,BID_47196,2019,FOOD
MUN_131,NORTE,BID_99010,2017,FOOD
MUN_139,NOROESTE,BID_70694,2019,FOOD
MUN_20,SUL,BID_56132,2017,FOOD
MUN_49,SUL,BID_41892,2018,FOOD
MUN_64,METROPOLITANA,BID_43320,2018,FOOD
MUN_102,NOROESTE,BID_21002,2017,FOOD
MUN_126,JAGUARIBE,BID_12170,2016,FOOD
MUN_150,JAGUARIBE,BID_24743,2017,FOOD
MUN_140,SUL,BID_12848,2016,FOOD
MUN_166,CENTRO SUL,BID_49613,2019,FOOD
MUN_140,SUL,BID_37138,2018,FOOD
MUN_102,NOROESTE,BID_34622,2018,FOOD
MUN_163,SERTAO,BID_25580,2017,FOOD
MUN_97,JAGUARIBE,BID_34182,2017,FOOD
MUN_131,NORTE,BID_23206,2017,FOOD
MUN_79,NOROESTE,BID_66221,2018,FOOD
MUN_127,NORTE,BID_12197,2016,FOOD
MUN_5,SERTAO,BID_29815,2017,FOOD
MUN_28,NORTE,BID_15946,2016,FOOD
MUN_6,SERTAO,BID_64068,2018,FOOD
MUN_67,NOROESTE,BID_43516,2018,FOOD
MUN_23,SUL,BID_50814,2019,FOOD
MUN_57,METROPOLITANA,BID_60034,2017,FOOD
MUN_71,JAGUARIBE,BID_31757,2017,FOOD
MUN_176,NOROESTE,BID_15067,2016,FOOD
MUN_125,NOROESTE,BID_110025,2017,FOOD
MUN_70,NOROESTE,BID_115878,2017,FOOD
MUN_137,SERTAO,BID_114228,2018,FOOD
MUN_27,NORTE,BID_102404,2019,FOOD
MUN_43,METROPOLITANA,BID_106575,2018,FOOD
MUN_44,CENTRO SUL,BID_16984,2016,FOOD
MUN_172,NOROESTE,BID_26404,2017,FOOD
MUN_88,JAGUARIBE,BID_45046,2018,FOOD
MUN_120,NORTE,BID_47071,2019,FOOD
MUN_101,NOROESTE,BID_20969,2017,FOOD
MUN_19,SUL,BID_15570,2016,FOOD
MUN_181,NOROESTE,BID_50389,2019,FOOD
MUN_181,NOROESTE,BID_26997,2017,FOOD
MUN_38,SUL,BID_41158,2018,FOOD
MUN_36,NORTE,BID_51408,2019,FOOD
MUN_124,NORTE,BID_47260,2019,FOOD
MUN_122,METROPOLITANA,BID_35837,2018,FOOD
MUN_131,NORTE,BID_47693,2019,FOOD
MUN_99,METROPOLITANA,BID_110198,2016,FOOD
MUN_102,NOROESTE,BID_46226,2019,FOOD
MUN_64,METROPOLITANA,BID_31180,2017,FOOD
MUN_98,SERTAO,BID_45861,2018,FOOD
MUN_175,NORTE,BID_106698,2019,FOOD
MUN_131,NORTE,BID_36521,2018,FOOD
MUN_170,NORTE,BID_111196,2018,FOOD
MUN_103,NOROESTE,BID_34636,2018,FOOD
MUN_7,NOROESTE,BID_18812,2016,FOOD
MUN_120,NORTE,BID_22228,2017,FOOD
MUN_41,NORTE,BID_16784,2016,FOOD
MUN_109,SUL,BID_11413,2016,FOOD
MUN_157,NORTE,BID_49023,2019,FOOD
MUN_68,METROPOLITANA,BID_53451,2019,FOOD
MUN_10,NORTE,BID_20854,2017,FOOD
MUN_119,SERTAO,BID_22062,2017,FOOD
MUN_12,NORTE,BID_22156,2017,FOOD
MUN_34,NORTE,BID_40954,2018,FOOD
MUN_64,METROPOLITANA,BID_43335,2018,FOOD
MUN_121,CENTRO SUL,BID_58013,2017,FOOD
MUN_43,METROPOLITANA,BID_41563,2018,FOOD
MUN_23,SUL,BID_58882,2017,FOOD
MUN_68,METROPOLITANA,BID_58194,2017,FOOD
MUN_155,NOROESTE,BID_48932,2019,FOOD
MUN_99,METROPOLITANA,BID_55360,2019,FOOD
MUN_43,METROPOLITANA,BID_16884,2016,FOOD
MUN_79,NOROESTE,BID_66264,2018,FOOD
MUN_77,CENTRO SUL,BID_53927,2019,FOOD
MUN_95,CENTRO SUL,BID_105848,2019,FOOD
MUN_120,NORTE,BID_110604,2017,FOOD
MUN_72,JAGUARIBE,BID_53676,2019,FOOD
MUN_70,NOROESTE,BID_56637,2019,FOOD
MUN_133,SUL,BID_23352,2017,FOOD
MUN_67,NOROESTE,BID_18611,2016,FOOD
MUN_117,SUL,BID_105434,2016,FOOD
MUN_107,SERTAO,BID_108721,2019,FOOD
MUN_23,SUL,BID_15689,2016,FOOD
MUN_39,CENTRO SUL,BID_56274,2018,FOOD
MUN_114,NOROESTE,BID_35251,2018,FOOD
MUN_101,NOROESTE,BID_11108,2016,FOOD
MUN_42,SERTAO,BID_56313,2019,FOOD
MUN_177,NOROESTE,BID_39614,2018,FOOD
MUN_78,NOROESTE,BID_109444,2018,FOOD
MUN_118,SERTAO,BID_35486,2018,FOOD
MUN_94,SUL,BID_45427,2018,FOOD
MUN_49,SUL,BID_29695,2017,FOOD
MUN_81,NOROESTE,BID_54190,2019,FOOD
MUN_104,SUL,BID_34734,2018,FOOD
MUN_95,CENTRO SUL,BID_20379,2016,FOOD
MUN_86,NOROESTE,BID_44907,2018,FOOD
MUN_151,SERTAO,BID_24782,2017,FOOD
MUN_130,SERTAO,BID_23183,2017,FOOD
MUN_168,NORTE,BID_39066,2018,FOOD
MUN_102,NOROESTE,BID_100225,2019,FOOD
MUN_141,SUL,BID_106600,2019,FOOD
MUN_127,NORTE,BID_12206,2016,FOOD
MUN_63,NOROESTE,BID_43304,2018,FOOD
MUN_169,NOROESTE,BID_39124,2018,FOOD
MUN_155,NOROESTE,BID_38054,2018,FOOD
MUN_26,NOROESTE,BID_40433,2018,FOOD
MUN_149,NOROESTE,BID_13338,2016,FOOD
MUN_39,CENTRO SUL,BID_28747,2017,FOOD
MUN_104,SUL,BID_46291,2019,FOOD
MUN_14,JAGUARIBE,BID_23832,2017,FOOD
MUN_127,NORTE,BID_106306,2018,FOOD
MUN_66,NORTE,BID_53360,2019,FOOD
MUN_139,NOROESTE,BID_36937,2018,FOOD
MUN_84,NORTE,BID_33004,2017,FOOD
MUN_146,SERTAO,BID_103549,2016,FOOD
MUN_149,NOROESTE,BID_24554,2017,FOOD
MUN_140,SUL,BID_12859,2016,FOOD
MUN_35,NORTE,BID_41031,2018,FOOD
MUN_29,NOROESTE,BID_51041,2019,FOOD
MUN_79,NOROESTE,BID_62197,2017,FOOD
MUN_120,NORTE,BID_61422,2017,FOOD
MUN_88,JAGUARIBE,BID_54609,2019,FOOD
MUN_122,METROPOLITANA,BID_22404,2017,FOOD
MUN_28,NORTE,BID_51005,2019,FOOD
MUN_74,CENTRO SUL,BID_19188,2016,FOOD
MUN_148,NORTE,BID_66891,2017,FOOD
MUN_22,SERTAO,BID_40225,2018,FOOD
MUN_58,NOROESTE,BID_42977,2018,FOOD
MUN_36,NORTE,BID_28596,2017,FOOD
MUN_66,NORTE,BID_43454,2018,FOOD
MUN_60,NOROESTE,BID_53059,2019,FOOD
MUN_104,SUL,BID_11220,2016,FOOD
MUN_82,JAGUARIBE,BID_32739,2017,FOOD
MUN_137,SERTAO,BID_12689,2016,FOOD
MUN_115,NOROESTE,BID_100296,2019,FOOD
MUN_112,SERTAO,BID_83130,2019,FOOD
MUN_146,SERTAO,BID_73452,2017,FOOD
MUN_117,SUL,BID_107841,2016,FOOD
MUN_12,NORTE,BID_22115,2017,FOOD
MUN_43,METROPOLITANA,BID_29129,2017,FOOD
MUN_142,JAGUARIBE,BID_48248,2019,FOOD
MUN_138,NOROESTE,BID_48001,2019,FOOD
MUN_133,SUL,BID_12582,2016,FOOD
MUN_98,SERTAO,BID_62992,2017,FOOD
MUN_33,SUL,BID_40921,2018,FOOD
MUN_23,SUL,BID_40302,2018,FOOD
MUN_132,SERTAO,BID_47758,2019,FOOD
MUN_169,NOROESTE,BID_14667,2016,FOOD
MUN_129,NORTE,BID_22980,2017,FOOD
MUN_27,NORTE,BID_27838,2017,FOOD
MUN_73,CENTRO SUL,BID_84217,2017,FOOD
MUN_54,METROPOLITANA,BID_61863,2017,FOOD
MUN_112,SERTAO,BID_78215,2018,FOOD
MUN_51,NOROESTE,BID_52312,2019,FOOD
MUN_54,METROPOLITANA,BID_85022,2017,FOOD
MUN_54,METROPOLITANA,BID_70538,2017,FOOD
MUN_130,SERTAO,BID_108442,2018,FOOD
MUN_76,SERTAO,BID_44150,2018,FOOD
MUN_134,NORTE,BID_100731,2019,FOOD
MUN_88,JAGUARIBE,BID_45024,2018,FOOD
MUN_158,JAGUARIBE,BID_13959,2016,FOOD
MUN_127,NORTE,BID_22781,2017,FOOD
MUN_130,SERTAO,BID_36503,2018,FOOD
MUN_63,NOROESTE,BID_31117,2017,FOOD
MUN_138,NOROESTE,BID_12747,2016,FOOD
MUN_71,JAGUARIBE,BID_31697,2017,FOOD
MUN_51,NOROESTE,BID_56416,2016,FOOD
MUN_155,NOROESTE,BID_88408,2016,FOOD
MUN_133,SUL,BID_12563,2016,FOOD
MUN_94,SUL,BID_33712,2017,FOOD
MUN_28,NORTE,BID_27883,2017,FOOD
MUN_179,NOROESTE,BID_39690,2018,FOOD
MUN_99,METROPOLITANA,BID_34314,2017,FOOD
MUN_28,NORTE,BID_40567,2018,FOOD
MUN_139,NOROESTE,BID_101818,2018,FOOD
MUN_151,SERTAO,BID_48753,2019,FOOD
MUN_177,NOROESTE,BID_110546,2017,FOOD
MUN_27,NORTE,BID_108459,2017,FOOD
MUN_34,NORTE,BID_69132,2017,FOOD
MUN_147,JAGUARIBE,BID_37547,2018,FOOD
MUN_48,SERTAO,BID_52072,2019,FOOD
MUN_55,SUL,BID_52528,2019,FOOD
MUN_139,NOROESTE,BID_23757,2017,FOOD
MUN_94,SUL,BID_72468,2017,FOOD
MUN_51,NOROESTE,BID_42152,2018,FOOD
MUN_122,METROPOLITANA,BID_11957,2016,FOOD
MUN_159,NORTE,BID_49177,2019,FOOD
MUN_122,METROPOLITANA,BID_22357,2017,FOOD
MUN_68,METROPOLITANA,BID_18733,2016,FOOD
MUN_158,JAGUARIBE,BID_49125,2019,FOOD
MUN_169,NOROESTE,BID_26018,2017,FOOD
MUN_119,SERTAO,BID_46967,2019,FOOD
MUN_158,JAGUARIBE,BID_13967,2016,FOOD
MUN_35,NORTE,BID_16493,2016,FOOD
MUN_166,CENTRO SUL,BID_14449,2016,FOOD
MUN_40,NOROESTE,BID_16739,2016,FOOD
MUN_27,NORTE,BID_40494,2018,FOOD
MUN_59,NORTE,BID_30770,2017,FOOD
MUN_127,NORTE,BID_22791,2017,FOOD
MUN_47,NOROESTE,BID_29585,2017,FOOD
MUN_12,NORTE,BID_76033,2017,FOOD
MUN_153,NOROESTE,BID_67659,2017,FOOD
MUN_174,NORTE,BID_39469,2018,FOOD
MUN_182,SERTAO,BID_50401,2019,FOOD
MUN_69,SERTAO,BID_53480,2019,FOOD
MUN_124,NORTE,BID_59495,2018,FOOD
MUN_63,NOROESTE,BID_103620,2017,FOOD
MUN_181,NOROESTE,BID_26987,2017,FOOD
MUN_15,NORTE,BID_24591,2017,FOOD
MUN_100,METROPOLITANA,BID_46126,2019,FOOD
MUN_171,NORTE,BID_102882,2017,FOOD
MUN_120,NORTE,BID_106573,2018,FOOD
MUN_67,NOROESTE,BID_97646,2017,FOOD
MUN_120,NORTE,BID_106025,2018,FOOD
MUN_38,SUL,BID_51502,2019,FOOD
MUN_131,NORTE,BID_36515,2018,FOOD
MUN_3,NORTE,BID_111208,2018,FOOD
MUN_50,NOROESTE,BID_52241,2019,FOOD
MUN_68,METROPOLITANA,BID_98044,2018,FOOD
MUN_150,JAGUARIBE,BID_48723,2019,FOOD
MUN_181,NOROESTE,BID_105548,2018,FOOD
MUN_88,JAGUARIBE,BID_105846,2019,FOOD
MUN_44,CENTRO SUL,BID_41662,2018,FOOD
MUN_137,SERTAO,BID_114179,2018,FOOD
MUN_87,NORTE,BID_114084,2017,FOOD
MUN_65,NOROESTE,BID_31339,2017,FOOD
MUN_118,SERTAO,BID_11794,2016,FOOD
MUN_158,JAGUARIBE,BID_38304,2018,FOOD
MUN_67,NOROESTE,BID_31450,2017,FOOD
MUN_141,SUL,BID_24027,2017,FOOD
MUN_62,SUL,BID_43253,2018,FOOD
MUN_68,METROPOLITANA,BID_104998,2019,FOOD
MUN_84,NORTE,BID_54345,2019,FOOD
MUN_161,NOROESTE,BID_14106,2016,FOOD
MUN_141,SUL,BID_12908,2016,FOOD
MUN_145,CENTRO SUL,BID_24236,2017,FOOD
MUN_29,NOROESTE,BID_40589,2018,FOOD
MUN_175,NORTE,BID_39512,2018,FOOD
MUN_116,NORTE,BID_21831,2017,FOOD
MUN_84,NORTE,BID_44665,2018,FOOD
MUN_174,NORTE,BID_50056,2019,FOOD
MUN_23,SUL,BID_40281,2018,FOOD
MUN_182,SERTAO,BID_71796,2019,FOOD
MUN_47,NOROESTE,BID_29590,2017,FOOD
MUN_36,NORTE,BID_16513,2016,FOOD
MUN_93,SUL,BID_45397,2018,FOOD
MUN_126,JAGUARIBE,BID_47340,2019,FOOD
MUN_96,CENTRO SUL,BID_71824,2019,FOOD
MUN_23,SUL,BID_50793,2019,FOOD
MUN_160,SERTAO,BID_107299,2017,FOOD
MUN_66,NORTE,BID_18601,2016,FOOD
MUN_86,NOROESTE,BID_54570,2019,FOOD
MUN_184,METROPOLITANA,BID_39968,2018,FOOD
MUN_28,NORTE,BID_27916,2017,FOOD
MUN_163,SERTAO,BID_49466,2019,FOOD
MUN_89,JAGUARIBE,BID_45079,2018,FOOD
MUN_72,JAGUARIBE,BID_31824,2017,FOOD
MUN_92,SUL,BID_45297,2018,FOOD
MUN_103,NOROESTE,BID_100100,2019,FOOD
MUN_158,JAGUARIBE,BID_107880,2017,FOOD
MUN_149,NOROESTE,BID_13311,2016,FOOD
MUN_157,NORTE,BID_25187,2017,FOOD
MUN_94,SUL,BID_20320,2016,FOOD
MUN_11,CENTRO SUL,BID_34996,2018,FOOD
MUN_93,SUL,BID_45393,2018,FOOD
MUN_70,NOROESTE,BID_31683,2017,FOOD
MUN_184,METROPOLITANA,BID_60095,2016,FOOD
MUN_36,NORTE,BID_41065,2018,FOOD
MUN_77,CENTRO SUL,BID_44213,2018,FOOD
MUN_22,SERTAO,BID_27516,2017,FOOD
MUN_157,NORTE,BID_13913,2016,FOOD
MUN_155,NOROESTE,BID_24977,2017,FOOD
MUN_57,METROPOLITANA,BID_79324,2019,FOOD
MUN_100,METROPOLITANA,BID_83163,2017,FOOD
MUN_167,SERTAO,BID_111481,2016,FOOD
MUN_84,NORTE,BID_112086,2017,FOOD
MUN_128,NORTE,BID_36146,2018,FOOD
MUN_89,JAGUARIBE,BID_123124,2017,FOOD
MUN_105,NOROESTE,BID_21229,2017,FOOD
MUN_179,NOROESTE,BID_15174,2016,FOOD
MUN_72,JAGUARIBE,BID_18943,2016,FOOD
MUN_85,NORTE,BID_19906,2016,FOOD
MUN_136,NORTE,BID_36809,2018,FOOD
MUN_72,JAGUARIBE,BID_53666,2019,FOOD
MUN_163,SERTAO,BID_38774,2018,FOOD
MUN_95,CENTRO SUL,BID_33831,2017,FOOD
MUN_57,METROPOLITANA,BID_79070,2018,FOOD
MUN_73,CENTRO SUL,BID_31968,2017,FOOD
MUN_118,SERTAO,BID_35491,2018,FOOD
MUN_54,METROPOLITANA,BID_67826,2016,FOOD
MUN_10,NORTE,BID_46099,2019,FOOD
MUN_61,NOROESTE,BID_43163,2018,FOOD
MUN_49,SUL,BID_29676,2017,FOOD
MUN_23,SUL,BID_27555,2017,FOOD
MUN_23,SUL,BID_27543,2017,FOOD
MUN_108,NOROESTE,BID_11366,2016,FOOD
MUN_70,NOROESTE,BID_31656,2017,FOOD
MUN_137,SERTAO,BID_23663,2017,FOOD
MUN_90,JAGUARIBE,BID_33482,2017,FOOD
MUN_59,NORTE,BID_52952,2019,FOOD
MUN_124,NORTE,BID_69888,2017,FOOD
MUN_104,SUL,BID_21139,2017,FOOD
MUN_96,CENTRO SUL,BID_33919,2017,FOOD
MUN_149,NOROESTE,BID_72620,2019,FOOD
MUN_16,SUL,BID_97283,2018,FOOD
MUN_43,METROPOLITANA,BID_29176,2017,FOOD
MUN_138,NOROESTE,BID_105352,2019,FOOD
MUN_78,NOROESTE,BID_44239,2018,FOOD
MUN_152,SUL,BID_13586,2016,FOOD
MUN_141,SUL,BID_106599,2019,FOOD
MUN_163,SERTAO,BID_49488,2019,FOOD
MUN_12,NORTE,BID_47042,2019,FOOD
MUN_171,NORTE,BID_56000,2018,FOOD
MUN_181,NOROESTE,BID_39818,2018,FOOD
MUN_65,NOROESTE,BID_18556,2016,FOOD
MUN_130,SERTAO,BID_12467,2016,FOOD
MUN_139,NOROESTE,BID_108446,2019,FOOD
MUN_93,SUL,BID_54889,2019,FOOD
MUN_92,SUL,BID_106637,2018,FOOD
MUN_129,NORTE,BID_22901,2017,FOOD
MUN_150,JAGUARIBE,BID_13527,2016,FOOD
MUN_67,NOROESTE,BID_81047,2019,FOOD
MUN_17,NORTE,BID_39169,2018,FOOD
MUN_113,JAGUARIBE,BID_60786,2018,FOOD
MUN_56,NOROESTE,BID_30302,2017,FOOD
MUN_37,NOROESTE,BID_41072,2018,FOOD
MUN_84,NORTE,BID_32913,2017,FOOD
MUN_147,JAGUARIBE,BID_48479,2019,FOOD
MUN_16,SUL,BID_25372,2017,FOOD
MUN_103,NOROESTE,BID_34644,2018,FOOD
MUN_109,SUL,BID_55446,2017,FOOD
MUN_4,NOROESTE,BID_51537,2019,FOOD
MUN_127,NORTE,BID_79614,2019,FOOD
MUN_58,NOROESTE,BID_30754,2017,FOOD
MUN_15,NORTE,BID_48609,2019,FOOD
MUN_150,JAGUARIBE,BID_37777,2018,FOOD
MUN_81,NOROESTE,BID_32691,2017,FOOD
MUN_87,NORTE,BID_116887,2019,FOOD
MUN_89,JAGUARIBE,BID_33329,2017,FOOD
MUN_91,JAGUARIBE,BID_54774,2019,FOOD
MUN_37,NOROESTE,BID_51464,2019,FOOD
MUN_128,NORTE,BID_104977,2018,FOOD
MUN_128,NORTE,BID_36164,2018,FOOD
MUN_128,NORTE,BID_104976,2018,FOOD
MUN_171,NORTE,BID_105092,2019,FOOD
MUN_129,NORTE,BID_36290,2018,FOOD
MUN_153,NOROESTE,BID_24905,2017,FOOD
MUN_127,NORTE,BID_47384,2019,FOOD
MUN_21,CENTRO SUL,BID_40204,2018,FOOD
MUN_76,SERTAO,BID_53862,2019,FOOD
MUN_60,NOROESTE,BID_43146,2018,FOOD
